transaction_id,transaction_date,transaction_time,customer_id,product_id,product_category,quantity,price,total_amount,payment_method,store_location
1691,2025-07-11,23:29:48,218,502,Furniture,2,75,150,Cash,Los Angeles
1692,2025-06-18,6:24:01,326,538,Grocery,2,3.2,6.4,Credit Card,New York
1693,2025-01-05,12:34:04,219,520,Electronics,3,300,900,Cash,Boston
1694,2025-01-25,20:02:58,381,505,Grocery,5,1.5,7.5,Credit Card,Dallas
1695,2025-03-18,11:05:45,340,518,Furniture,3,150,450,Debit Card,San Francisco
1696,2025-05-18,6:54:42,441,586,Clothing,2,35,70,Cash,Miami
1697,2025-09-01,0:27:55,441,525,Furniture,4,220,880,Credit Card,Chicago
1698,2025-04-18,4:19:01,131,516,Electronics,4,799.99,3199.96,Cash,New York
1699,2025-04-05,5:26:18,201,598,Furniture,1,220,220,Cash,Houston
1700,2025-02-21,22:11:17,224,544,Clothing,2,60,120,Credit Card,Miami
1701,2025-04-01,5:03:25,495,585,Clothing,4,55,220,UPI,Houston
1702,2025-08-17,14:48:58,257,507,Grocery,4,4,16,Debit Card,Dallas
1703,2025-05-16,3:39:39,199,554,Furniture,4,220,880,Credit Card,Dallas
1704,2025-08-22,9:00:02,487,549,Grocery,2,1.5,3,UPI,San Francisco
1705,2025-01-01,22:31:17,399,568,Clothing,2,55,110,UPI,New York
1706,2025-03-10,10:26:02,193,540,Electronics,2,799.99,1599.98,Cash,Miami
1707,2025-02-26,5:31:01,474,593,Furniture,5,220,1100,Cash,Los Angeles
1708,2025-01-23,21:04:58,273,543,Clothing,1,60,60,Cash,Los Angeles
1709,2025-02-25,17:43:46,397,554,Grocery,3,1.5,4.5,Cash,New York
1710,2025-06-07,13:46:21,371,503,Electronics,5,300,1500,Cash,Houston
1711,2025-05-05,19:24:31,243,578,Grocery,2,4,8,Credit Card,Houston
1712,2025-07-02,6:48:40,399,521,Grocery,4,4,16,UPI,Dallas
1713,2025-06-25,8:49:48,215,536,Furniture,2,75,150,Credit Card,Chicago
1714,2025-08-16,20:43:51,388,538,Electronics,1,300,300,Debit Card,New York
1715,2025-03-17,6:14:30,376,565,Grocery,3,4,12,Credit Card,Los Angeles
1716,2025-05-16,9:00:37,317,503,Electronics,2,799.99,1599.98,UPI,San Francisco
1717,2025-01-19,19:43:17,189,594,Furniture,5,500,2500,Cash,New York
1718,2025-08-06,6:02:05,423,519,Grocery,5,4,20,Debit Card,Los Angeles
1719,2025-02-19,5:03:32,112,508,Grocery,2,2.5,5,UPI,Miami
1720,2025-08-10,23:23:18,178,587,Clothing,3,80,240,Credit Card,Miami
1721,2025-05-30,1:06:47,445,586,Electronics,4,450,1800,Cash,Chicago
1722,2025-06-12,11:45:33,378,503,Clothing,2,55,110,Cash,New York
1723,2025-02-13,9:17:03,216,552,Electronics,3,799.99,2399.97,Cash,Los Angeles
1724,2025-01-31,7:45:37,301,500,Furniture,4,75,300,Credit Card,Chicago
1725,2025-01-18,17:23:43,112,560,Clothing,2,80,160,Debit Card,Chicago
1726,2025-04-21,11:39:28,247,567,Clothing,2,35,70,Cash,San Francisco
1727,2025-02-11,9:40:24,342,586,Electronics,4,300,1200,UPI,New York
1728,2025-01-22,22:15:42,474,592,Clothing,4,35,140,Credit Card,New York
1729,2025-02-09,14:28:03,360,596,Grocery,1,1.5,1.5,Cash,Chicago
1730,2025-05-07,1:43:26,123,553,Grocery,3,1.5,4.5,Debit Card,Houston
1731,2025-03-10,1:41:52,454,551,Electronics,2,300,600,Credit Card,San Francisco
1732,2025-03-08,9:55:14,102,569,Clothing,1,55,55,UPI,Houston
1733,2025-07-20,16:26:35,204,524,Furniture,1,220,220,Cash,Houston
1734,2025-07-31,21:59:24,398,565,Clothing,5,55,275,Credit Card,Miami
1735,2025-05-02,13:29:33,403,575,Clothing,2,55,110,UPI,Boston
1736,2025-03-18,0:11:50,398,562,Grocery,4,3.2,12.8,Debit Card,Miami
1737,2025-06-26,16:08:14,433,550,Furniture,1,220,220,Cash,Dallas
1738,2025-03-30,2:12:54,146,552,Clothing,5,55,275,UPI,Boston
1739,2025-02-08,6:29:24,109,507,Furniture,4,75,300,Cash,San Francisco
1740,2025-06-28,2:14:15,110,525,Grocery,5,1.5,7.5,UPI,New York
1741,2025-01-15,4:37:57,447,532,Furniture,2,150,300,Cash,Dallas
1742,2025-03-19,6:36:16,294,524,Furniture,4,220,880,Cash,Houston
1743,2025-05-05,3:04:53,135,540,Clothing,1,60,60,UPI,Miami
1744,2025-02-17,14:53:14,318,538,Electronics,2,300,600,UPI,San Francisco
1745,2025-04-05,8:55:11,443,588,Electronics,4,300,1200,Credit Card,Dallas
1746,2025-02-06,14:23:16,172,578,Electronics,4,450,1800,Credit Card,Chicago
1747,2025-02-26,20:58:31,393,558,Grocery,5,3.2,16,Credit Card,Houston
1748,2025-01-18,17:42:41,119,552,Furniture,2,220,440,Debit Card,Dallas
1749,2025-05-26,14:48:44,258,540,Furniture,3,220,660,Cash,Los Angeles
1750,2025-05-02,7:52:47,218,531,Electronics,5,450,2250,Credit Card,New York
1751,2025-07-28,3:20:05,331,553,Clothing,4,35,140,Credit Card,Miami
1752,2025-06-11,8:22:48,431,598,Electronics,3,799.99,2399.97,UPI,Boston
1753,2025-03-14,3:23:36,486,573,Grocery,4,4,16,Cash,Houston
1754,2025-04-13,19:46:24,206,591,Furniture,5,220,1100,Cash,Miami
1755,2025-07-15,22:33:24,389,563,Grocery,2,1.5,3,Credit Card,Los Angeles
1756,2025-03-16,4:42:47,477,511,Furniture,5,220,1100,Cash,Dallas
1757,2025-01-17,21:45:34,188,584,Clothing,4,80,320,Credit Card,Los Angeles
1758,2025-06-24,9:25:03,265,596,Grocery,3,2.5,7.5,UPI,Chicago
1759,2025-05-04,0:50:05,185,596,Furniture,2,75,150,Debit Card,Houston
1760,2025-01-26,11:25:46,227,535,Furniture,5,220,1100,Credit Card,Houston
1761,2025-03-21,18:01:23,286,590,Grocery,4,2.5,10,Cash,San Francisco
1762,2025-08-26,6:33:25,203,500,Grocery,2,3.2,6.4,Debit Card,Boston
1763,2025-04-20,17:11:18,121,587,Grocery,3,4,12,Cash,Boston
1764,2025-03-19,21:17:22,441,588,Electronics,1,120,120,UPI,Dallas
1765,2025-06-13,19:44:23,148,568,Electronics,5,120,600,Debit Card,San Francisco
1766,2025-08-20,8:59:12,165,553,Clothing,1,80,80,UPI,Miami
1767,2025-08-27,13:20:56,299,548,Electronics,1,450,450,Cash,Los Angeles
1768,2025-09-07,8:53:12,219,522,Electronics,4,799.99,3199.96,Cash,New York
1769,2025-01-23,12:31:28,403,518,Furniture,2,500,1000,Cash,Houston
1770,2025-01-10,16:21:47,205,535,Clothing,1,35,35,UPI,Houston
1771,2025-08-23,19:34:46,289,598,Clothing,1,35,35,Cash,New York
1772,2025-03-27,10:43:22,239,526,Clothing,2,80,160,Credit Card,Houston
1773,2025-04-06,19:04:55,421,565,Furniture,4,75,300,Credit Card,Chicago
1774,2025-01-07,12:07:49,370,527,Grocery,4,1.5,6,Debit Card,Boston
1775,2025-05-22,14:17:46,153,513,Grocery,4,4,16,Credit Card,Los Angeles
1776,2025-08-08,0:33:50,260,586,Electronics,4,300,1200,Credit Card,New York
1777,2025-01-30,0:00:31,167,580,Furniture,5,75,375,Cash,Dallas
1778,2025-07-10,22:28:26,289,577,Electronics,3,120,360,Credit Card,New York
1779,2025-06-19,14:03:43,120,581,Furniture,3,500,1500,Credit Card,Miami
1780,2025-04-27,0:44:09,132,529,Clothing,3,80,240,UPI,New York
1781,2025-04-28,5:34:24,491,529,Electronics,3,300,900,Credit Card,Miami
1782,2025-06-20,19:31:08,361,583,Clothing,1,35,35,Cash,Houston
1783,2025-02-16,2:50:32,262,593,Furniture,2,220,440,Debit Card,Chicago
1784,2025-06-22,6:03:54,128,554,Grocery,4,2.5,10,Cash,Houston
1785,2025-06-08,6:16:06,399,527,Furniture,2,500,1000,Cash,Dallas
1786,2025-04-10,8:04:32,370,544,Electronics,3,120,360,UPI,New York
1787,2025-01-20,6:02:53,212,556,Furniture,2,220,440,UPI,Dallas
1788,2025-07-26,14:28:42,499,508,Clothing,4,80,320,Cash,Chicago
1789,2025-02-02,1:26:35,257,561,Furniture,1,150,150,Debit Card,Dallas
1790,2025-07-25,19:16:30,429,522,Furniture,3,150,450,Debit Card,Boston
1791,2025-06-28,1:23:49,207,557,Clothing,5,80,400,UPI,Los Angeles
1792,2025-09-04,22:51:33,406,577,Electronics,4,450,1800,Cash,Houston
1793,2025-08-09,21:21:50,449,518,Furniture,5,75,375,Credit Card,New York
1794,2025-03-28,8:42:06,212,509,Electronics,2,450,900,UPI,Miami
1795,2025-06-02,16:04:10,248,556,Grocery,4,3.2,12.8,UPI,Boston
1796,2025-03-13,21:23:06,145,501,Grocery,3,2.5,7.5,UPI,Miami
1797,2025-07-18,10:43:35,180,546,Grocery,2,3.2,6.4,Credit Card,Los Angeles
1798,2025-04-08,2:15:42,277,583,Clothing,3,60,180,Debit Card,Houston
1799,2025-05-25,1:38:17,351,566,Grocery,5,3.2,16,UPI,Houston
1800,2025-04-28,21:46:37,184,531,Clothing,1,60,60,Credit Card,San Francisco
1801,2025-02-17,2:23:47,170,540,Clothing,2,55,110,Cash,Los Angeles
1802,2025-01-24,17:50:55,430,592,Furniture,4,75,300,Cash,Houston
1803,2025-03-16,7:40:22,302,578,Furniture,4,500,2000,UPI,Dallas
1804,2025-08-11,20:01:51,132,578,Electronics,1,300,300,Credit Card,Miami
1805,2025-05-28,20:36:05,455,533,Electronics,1,450,450,Cash,Miami
1806,2025-07-18,22:21:54,410,543,Electronics,1,120,120,Debit Card,Houston
1807,2025-04-15,17:22:17,460,578,Furniture,4,75,300,Debit Card,Los Angeles
1808,2025-06-30,20:03:42,281,538,Furniture,1,75,75,Credit Card,Los Angeles
1809,2025-07-14,6:19:30,185,578,Furniture,5,220,1100,Cash,San Francisco
1810,2025-04-30,0:31:09,398,594,Electronics,5,300,1500,Debit Card,Dallas
1811,2025-02-15,0:59:40,405,558,Electronics,2,300,600,Cash,Dallas
1812,2025-05-28,15:36:21,188,539,Electronics,3,300,900,UPI,Miami
1813,2025-05-29,18:25:10,117,563,Electronics,3,450,1350,Cash,Miami
1814,2025-06-30,4:19:37,196,534,Furniture,5,220,1100,Cash,New York
1815,2025-01-07,2:05:00,162,526,Grocery,3,3.2,9.6,Debit Card,Chicago
1816,2025-09-08,4:26:17,170,573,Grocery,5,1.5,7.5,Cash,Boston
1817,2025-02-18,4:20:47,154,535,Furniture,2,75,150,Credit Card,Boston
1818,2025-04-08,7:59:17,453,580,Grocery,4,2.5,10,UPI,Los Angeles
1819,2025-09-01,13:55:20,476,551,Grocery,4,1.5,6,Debit Card,Los Angeles
1820,2025-03-24,7:36:52,372,525,Clothing,1,55,55,Cash,Chicago
1821,2025-03-27,20:09:37,478,509,Furniture,2,220,440,Cash,Miami
1822,2025-01-23,13:41:17,299,564,Grocery,4,4,16,Credit Card,Boston
1823,2025-05-31,10:17:18,393,571,Clothing,5,80,400,Cash,New York
1824,2025-02-06,0:38:49,401,532,Electronics,3,450,1350,Debit Card,Dallas
1825,2025-06-07,19:55:35,189,584,Furniture,1,500,500,Debit Card,Boston
1826,2025-06-28,3:54:47,468,528,Grocery,1,4,4,Credit Card,Dallas
1827,2025-07-16,1:44:30,483,529,Clothing,5,60,300,Cash,Miami
1828,2025-05-12,13:53:49,317,555,Grocery,4,1.5,6,Cash,Los Angeles
1829,2025-05-31,13:47:09,389,595,Clothing,5,35,175,UPI,New York
1830,2025-01-04,10:35:59,390,577,Grocery,5,1.5,7.5,Debit Card,Houston
1831,2025-02-15,16:06:40,104,558,Clothing,1,35,35,UPI,Chicago
1832,2025-05-06,10:35:49,356,594,Clothing,3,60,180,UPI,Miami
1833,2025-02-05,0:36:46,412,561,Grocery,4,3.2,12.8,Cash,San Francisco
1834,2025-08-01,13:08:19,452,588,Furniture,1,75,75,UPI,Boston
1835,2025-08-20,16:27:57,187,508,Grocery,1,4,4,Cash,Houston
1836,2025-07-28,9:00:18,356,503,Clothing,3,80,240,Credit Card,Boston
1837,2025-02-23,18:55:50,185,523,Clothing,4,80,320,UPI,Boston
1838,2025-05-04,12:55:51,417,579,Clothing,3,60,180,Cash,Miami
1839,2025-02-16,14:11:19,413,514,Electronics,5,300,1500,Cash,Los Angeles
1840,2025-05-30,10:38:08,236,539,Grocery,3,3.2,9.6,Credit Card,New York
1841,2025-02-28,8:29:19,200,534,Electronics,5,450,2250,Credit Card,San Francisco
1842,2025-02-17,13:32:25,463,514,Furniture,4,75,300,Credit Card,Los Angeles
1843,2025-04-29,5:45:07,144,542,Clothing,2,35,70,Cash,New York
1844,2025-03-03,10:24:06,430,532,Furniture,2,150,300,Cash,San Francisco
1845,2025-02-18,2:30:00,179,568,Electronics,1,120,120,Cash,San Francisco
1846,2025-04-20,11:55:11,389,591,Grocery,5,2.5,12.5,Cash,Boston
1847,2025-01-26,14:29:28,457,586,Electronics,5,300,1500,UPI,Dallas
1848,2025-08-30,10:16:32,341,567,Furniture,5,500,2500,Credit Card,Houston
1849,2025-02-26,20:59:50,330,588,Electronics,2,120,240,Debit Card,New York
1850,2025-06-25,19:07:36,198,520,Furniture,1,500,500,Debit Card,New York
1851,2025-05-21,9:16:25,112,542,Electronics,1,450,450,Cash,Houston
1852,2025-04-29,21:29:23,416,579,Furniture,3,150,450,Credit Card,Miami
1853,2025-07-27,23:15:33,491,591,Electronics,1,120,120,UPI,Dallas
1854,2025-07-20,8:13:14,270,505,Clothing,1,60,60,Credit Card,New York
1855,2025-09-06,4:19:56,205,567,Clothing,1,55,55,UPI,Los Angeles
1856,2025-04-03,8:01:06,122,587,Grocery,3,2.5,7.5,Debit Card,Miami
1857,2025-05-22,21:26:02,365,558,Furniture,4,150,600,Cash,Boston
1858,2025-05-31,17:50:49,427,576,Furniture,2,500,1000,Credit Card,New York
1859,2025-04-03,18:34:09,290,573,Furniture,3,220,660,Debit Card,Houston
1860,2025-07-17,13:11:09,369,528,Furniture,5,220,1100,Debit Card,Dallas
1861,2025-04-22,9:45:02,392,547,Electronics,1,300,300,UPI,Miami
1862,2025-08-03,20:51:50,295,530,Grocery,2,4,8,UPI,Chicago
1863,2025-05-04,3:03:37,195,534,Grocery,2,3.2,6.4,Cash,Miami
1864,2025-05-09,7:40:46,238,573,Furniture,5,150,750,UPI,Miami
1865,2025-06-16,0:59:55,358,583,Electronics,4,799.99,3199.96,Cash,Los Angeles
1866,2025-07-11,1:02:19,235,568,Furniture,2,500,1000,Debit Card,Houston
1867,2025-06-19,1:40:40,476,500,Furniture,2,500,1000,Cash,San Francisco
1868,2025-04-10,4:51:32,224,561,Grocery,2,3.2,6.4,Debit Card,Chicago
1869,2025-07-09,22:26:12,465,544,Electronics,1,450,450,Debit Card,Los Angeles
1870,2025-01-01,22:30:52,386,551,Clothing,5,60,300,Cash,New York
1871,2025-06-20,5:23:52,190,556,Electronics,4,300,1200,Debit Card,Boston
1872,2025-05-08,5:17:25,342,580,Grocery,2,3.2,6.4,Cash,Boston
1873,2025-05-13,11:40:19,424,540,Furniture,3,75,225,Credit Card,Chicago
1874,2025-02-23,4:04:08,202,555,Grocery,2,4,8,Credit Card,Dallas
1875,2025-07-19,10:03:28,415,547,Furniture,4,500,2000,UPI,San Francisco
1876,2025-05-01,10:16:13,104,522,Electronics,4,300,1200,Debit Card,Chicago
1877,2025-03-26,4:28:28,470,585,Grocery,5,1.5,7.5,Debit Card,Boston
1878,2025-04-08,21:29:25,313,577,Furniture,4,150,600,Debit Card,Miami
1879,2025-06-22,13:50:01,297,580,Furniture,5,150,750,UPI,Houston
1880,2025-02-05,12:18:00,300,581,Furniture,3,220,660,Debit Card,Dallas
1881,2025-05-09,15:12:33,273,546,Clothing,3,35,105,Credit Card,Chicago
1882,2025-04-30,2:37:02,385,524,Clothing,3,35,105,UPI,Boston
1883,2025-03-18,14:36:33,232,593,Electronics,4,450,1800,Debit Card,Chicago
1884,2025-05-26,13:00:13,175,565,Clothing,1,60,60,UPI,New York
1885,2025-04-24,14:02:39,110,553,Clothing,1,80,80,Cash,Miami
1886,2025-04-23,4:00:23,389,548,Electronics,3,300,900,Credit Card,New York
1887,2025-02-07,23:15:50,389,508,Electronics,2,799.99,1599.98,UPI,Los Angeles
1888,2025-08-11,19:05:10,500,564,Grocery,3,2.5,7.5,Cash,Dallas
1889,2025-08-20,5:12:41,269,595,Clothing,1,80,80,Cash,Chicago
1890,2025-04-12,1:07:35,108,570,Furniture,3,500,1500,UPI,Dallas
1891,2025-08-07,16:55:23,196,522,Electronics,4,120,480,Debit Card,Dallas
1892,2025-03-24,15:05:25,157,530,Clothing,2,35,70,UPI,Miami
1893,2025-02-22,9:14:17,276,505,Furniture,2,220,440,Debit Card,Boston
1894,2025-01-15,2:49:01,393,561,Clothing,5,80,400,Cash,Dallas
1895,2025-08-16,21:56:18,290,571,Furniture,2,150,300,Cash,Chicago
1896,2025-06-14,4:54:53,117,564,Clothing,3,35,105,UPI,New York
1897,2025-07-18,6:08:07,446,518,Furniture,3,500,1500,Cash,Houston
1898,2025-08-29,3:28:13,471,579,Furniture,4,500,2000,UPI,Houston
1899,2025-07-17,0:12:08,201,546,Furniture,2,150,300,Credit Card,Dallas
1900,2025-03-07,9:47:42,127,556,Electronics,3,450,1350,Credit Card,New York
1901,2025-03-05,17:54:21,220,569,Clothing,3,60,180,Credit Card,Dallas
1902,2025-08-05,15:02:23,319,521,Furniture,5,75,375,UPI,Chicago
1903,2025-08-17,15:34:04,178,582,Grocery,2,4,8,UPI,Miami
1904,2025-09-08,8:09:45,499,567,Clothing,1,35,35,Debit Card,Chicago
1905,2025-03-16,7:54:54,403,534,Furniture,2,75,150,Cash,San Francisco
1906,2025-02-18,3:18:09,442,582,Electronics,5,300,1500,Credit Card,Los Angeles
1907,2025-04-30,10:06:35,351,524,Grocery,1,4,4,Credit Card,Miami
1908,2025-07-13,9:41:15,366,518,Clothing,5,80,400,Debit Card,Los Angeles
1909,2025-02-08,4:55:36,137,530,Electronics,4,120,480,UPI,Chicago
1910,2025-07-15,1:35:45,265,587,Grocery,4,2.5,10,Debit Card,Boston
1911,2025-08-09,19:40:43,472,554,Clothing,3,55,165,Cash,Boston
1912,2025-07-18,19:18:39,128,579,Clothing,4,80,320,Credit Card,New York
1913,2025-04-03,15:43:50,406,576,Grocery,5,4,20,Credit Card,Houston
1914,2025-05-18,17:17:27,478,594,Grocery,2,3.2,6.4,Credit Card,Houston
1915,2025-02-26,20:02:03,357,598,Clothing,2,55,110,Credit Card,San Francisco
1916,2025-02-28,1:02:43,458,556,Clothing,4,60,240,Credit Card,New York
1917,2025-06-30,20:44:09,355,595,Furniture,4,150,600,UPI,Dallas
1918,2025-07-24,19:06:19,329,582,Electronics,1,450,450,UPI,Chicago
1919,2025-08-26,23:53:46,215,549,Electronics,5,799.99,3999.95,Debit Card,Dallas
1920,2025-06-16,13:53:35,437,559,Electronics,4,120,480,Cash,Miami
1921,2025-02-04,9:37:40,150,501,Furniture,5,150,750,Cash,Miami
1922,2025-01-06,13:24:29,159,584,Furniture,5,220,1100,Debit Card,Houston
1923,2025-07-04,18:04:02,256,599,Electronics,2,120,240,Cash,Miami
1924,2025-01-29,9:26:36,226,547,Furniture,3,500,1500,Credit Card,Dallas
1925,2025-05-31,12:10:36,423,596,Clothing,4,35,140,UPI,New York
1926,2025-07-25,16:58:38,424,558,Electronics,5,120,600,Cash,New York
1927,2025-03-29,15:30:12,262,537,Electronics,1,300,300,Cash,Houston
1928,2025-04-05,13:03:13,158,555,Clothing,2,55,110,Credit Card,Chicago
1929,2025-06-12,11:15:01,493,541,Electronics,4,120,480,Cash,Dallas
1930,2025-06-29,4:38:33,121,527,Grocery,4,4,16,Credit Card,Houston
1931,2025-07-17,15:04:23,168,550,Grocery,1,2.5,2.5,Cash,Chicago
1932,2025-05-25,8:38:56,184,531,Grocery,5,2.5,12.5,Cash,Chicago
1933,2025-04-13,15:57:44,235,521,Clothing,2,55,110,UPI,San Francisco
1934,2025-02-28,7:38:46,405,581,Grocery,3,2.5,7.5,Credit Card,Chicago
1935,2025-05-12,18:49:09,327,537,Clothing,4,60,240,Credit Card,Dallas
1936,2025-02-20,15:33:28,375,573,Furniture,4,150,600,Credit Card,New York
1937,2025-06-18,2:06:38,114,530,Clothing,1,55,55,Cash,Dallas
1938,2025-04-05,23:34:48,200,506,Clothing,5,60,300,Cash,New York
1939,2025-04-11,18:41:58,436,512,Grocery,1,2.5,2.5,Debit Card,Los Angeles
1940,2025-08-27,12:02:12,145,582,Furniture,1,220,220,Cash,Miami
1941,2025-07-03,22:52:57,243,524,Clothing,5,60,300,Debit Card,Houston
1942,2025-05-11,22:46:37,185,513,Clothing,2,55,110,Cash,Chicago
1943,2025-05-01,13:25:19,214,527,Furniture,3,500,1500,UPI,Los Angeles
1944,2025-03-30,3:30:57,169,580,Clothing,2,55,110,Credit Card,Miami
1945,2025-01-14,23:27:30,222,595,Grocery,4,1.5,6,Debit Card,Boston
1946,2025-07-12,21:56:55,455,595,Clothing,5,80,400,Credit Card,Los Angeles
1947,2025-02-28,15:28:45,100,564,Electronics,5,300,1500,Debit Card,Boston
1948,2025-07-22,22:34:22,255,579,Grocery,4,2.5,10,UPI,Los Angeles
1949,2025-06-20,11:18:50,274,581,Furniture,1,75,75,Debit Card,Boston
1950,2025-06-03,7:17:16,363,546,Furniture,3,220,660,Credit Card,Miami
1951,2025-05-16,4:56:33,306,556,Clothing,1,35,35,UPI,Los Angeles
1952,2025-08-20,17:42:15,347,532,Furniture,3,220,660,Debit Card,Chicago
1953,2025-01-27,5:15:23,311,504,Electronics,2,799.99,1599.98,UPI,Chicago
1954,2025-06-24,18:17:50,474,575,Furniture,4,75,300,Debit Card,Los Angeles
1955,2025-06-12,0:29:58,106,527,Electronics,4,120,480,UPI,Chicago
1956,2025-08-01,21:15:45,452,528,Furniture,3,150,450,Cash,Boston
1957,2025-03-31,5:25:54,395,522,Grocery,4,1.5,6,Credit Card,New York
1958,2025-07-30,2:40:17,278,520,Electronics,2,799.99,1599.98,Debit Card,Houston
1959,2025-01-03,15:05:56,394,520,Furniture,1,500,500,Credit Card,Los Angeles
1960,2025-06-13,16:08:03,404,524,Furniture,2,150,300,Debit Card,Miami
1961,2025-06-21,11:38:39,367,512,Grocery,2,2.5,5,Debit Card,Boston
1962,2025-07-11,18:45:18,314,598,Furniture,1,75,75,Credit Card,Chicago
1963,2025-02-19,12:03:37,335,527,Clothing,2,55,110,Cash,Miami
1964,2025-01-20,0:31:35,339,539,Grocery,2,1.5,3,Debit Card,Boston
1965,2025-08-19,2:14:33,366,585,Grocery,2,4,8,Credit Card,Houston
1966,2025-08-26,15:37:25,475,571,Grocery,1,4,4,Debit Card,New York
1967,2025-08-04,9:33:55,469,513,Electronics,2,120,240,Cash,Miami
1968,2025-05-17,10:29:08,141,528,Electronics,4,300,1200,Cash,Houston
1969,2025-02-17,15:42:59,498,538,Grocery,5,1.5,7.5,Credit Card,San Francisco
1970,2025-04-13,4:14:05,314,578,Grocery,5,4,20,Credit Card,Dallas
1971,2025-07-21,20:57:32,478,549,Furniture,2,500,1000,Cash,Houston
1972,2025-05-24,4:36:13,299,555,Electronics,3,120,360,Debit Card,Houston
1973,2025-03-22,9:33:34,131,518,Grocery,4,2.5,10,Debit Card,Houston
1974,2025-07-06,17:15:01,229,548,Furniture,2,220,440,UPI,Chicago
1975,2025-07-06,3:12:08,161,574,Grocery,3,2.5,7.5,Debit Card,San Francisco
1976,2025-01-01,17:48:14,176,549,Clothing,5,35,175,Cash,Houston
1977,2025-05-26,17:04:39,471,600,Clothing,4,60,240,Credit Card,Dallas
1978,2025-02-18,4:02:03,174,593,Grocery,5,2.5,12.5,UPI,San Francisco
1979,2025-05-30,21:15:08,228,525,Electronics,1,450,450,Debit Card,San Francisco
1980,2025-07-10,14:23:24,369,524,Grocery,1,2.5,2.5,Debit Card,Dallas
1981,2025-01-17,9:48:16,265,569,Grocery,4,2.5,10,Debit Card,San Francisco
1982,2025-04-08,9:27:59,142,532,Electronics,5,120,600,Debit Card,Chicago
1983,2025-06-04,20:49:26,128,592,Furniture,1,220,220,Debit Card,San Francisco
1984,2025-08-21,1:13:03,469,523,Clothing,4,60,240,Cash,Dallas
1985,2025-08-18,17:16:50,397,578,Grocery,2,4,8,Cash,Dallas
1986,2025-01-22,14:29:22,359,541,Clothing,4,35,140,Debit Card,New York
1987,2025-07-18,18:33:51,209,585,Clothing,1,35,35,UPI,Dallas
1988,2025-04-28,18:04:58,301,547,Clothing,5,60,300,Cash,Miami
1989,2025-06-17,16:09:20,436,568,Clothing,3,80,240,Debit Card,Houston
1990,2025-03-02,10:08:06,142,513,Furniture,4,220,880,Debit Card,San Francisco
1991,2025-06-11,19:06:44,247,516,Electronics,5,300,1500,Cash,Chicago
1992,2025-04-30,6:51:04,486,570,Grocery,3,3.2,9.6,Credit Card,Chicago
1993,2025-08-11,1:02:37,325,529,Grocery,3,3.2,9.6,Credit Card,Los Angeles
1994,2025-07-19,3:29:49,373,513,Electronics,4,450,1800,UPI,Houston
1995,2025-02-27,8:42:42,236,578,Grocery,1,4,4,Debit Card,Boston
1996,2025-02-26,13:13:48,364,521,Clothing,5,55,275,Credit Card,Miami
1997,2025-03-16,7:07:02,191,512,Furniture,4,150,600,Cash,Chicago
1998,2025-07-05,10:07:06,405,600,Electronics,4,120,480,Cash,Miami
1999,2025-04-28,8:11:49,234,563,Grocery,3,2.5,7.5,Credit Card,Los Angeles
2000,2025-02-25,22:09:17,442,521,Grocery,4,3.2,12.8,UPI,Los Angeles
